Date,Open,High,Low,Close,Volume
2010-04-20,0.302617,0.304475,0.296949,0.302395,56102400
2010-04-21,0.308534,0.310341,0.301999,0.307717,83980800
2010-04-22,0.298731,0.313311,0.293632,0.312272,122841600
2010-04-23,0.312569,0.317396,0.308881,0.316406,82368000
2010-04-26,0.316628,0.319005,0.312519,0.314054,80524800
2010-04-27,0.311010,0.314326,0.292098,0.294672,133747200
2010-04-28,0.299202,0.299499,0.288211,0.295365,125068800
2010-04-29,0.299474,0.311925,0.299449,0.310440,84748800
2010-04-30,0.309970,0.311430,0.291379,0.292147,88512000
2010-05-03,0.295563,0.308484,0.295488,0.304078,52608000
2010-05-04,0.292567,0.292593,0.270586,0.277196,137241600
2010-05-05,0.268507,0.277517,0.263382,0.272641,138508800
2010-05-06,0.267021,0.274720,0.168327,0.245931,217804800
2010-05-07,0.239421,0.248357,0.212166,0.228034,248256000
2010-05-10,0.256822,0.262813,0.255412,0.262046,189273600
2010-05-11,0.254645,0.272294,0.253159,0.261873,147033600
2010-05-12,0.265462,0.276552,0.264472,0.275983,108556800
2010-05-13,0.273334,0.279077,0.261848,0.263507,105561600
2010-05-14,0.257046,0.257392,0.238876,0.247292,154176000
2010-05-17,0.249693,0.253407,0.234668,0.250634,136857600
2010-05-18,0.256748,0.258185,0.236648,0.241055,190617600
2010-05-19,0.236896,0.242589,0.226326,0.234693,237772800
2010-05-20,0.220484,0.222068,0.206572,0.210954,272985600
2010-05-21,0.198106,0.219147,0.196002,0.212588,234316800
2010-05-24,0.213751,0.221672,0.211870,0.214345,155020800
2010-05-25,0.198428,0.213503,0.192091,0.212835,172646400
2010-05-26,0.216127,0.225014,0.204667,0.206250,208320000
2010-05-27,0.219989,0.229148,0.218206,0.228579,173222400
2010-05-28,0.230088,0.230732,0.219073,0.225385,166694400
2010-06-01,0.223008,0.234520,0.217836,0.219147,202713600
2010-06-02,0.222786,0.234569,0.218033,0.234569,113433600
2010-06-03,0.236302,0.241995,0.231846,0.240658,114854400
2010-06-04,0.225559,0.234544,0.213726,0.216894,245952000
2010-06-07,0.218999,0.221400,0.203973,0.204320,168729600
2010-06-08,0.205780,0.207142,0.195086,0.203181,265920000
2010-06-09,0.207290,0.213108,0.196423,0.198700,229440000
2010-06-10,0.205631,0.215607,0.203948,0.215186,155520000
2010-06-11,0.208503,0.221672,0.208503,0.220806,125337600
2010-06-14,0.227366,0.231722,0.220038,0.220930,227404800
2010-06-15,0.224593,0.239643,0.223925,0.237069,200102400
2010-06-16,0.236871,0.245065,0.235708,0.241847,158361600
2010-06-17,0.245634,0.246005,0.237985,0.244272,163046400
2010-06-18,0.245535,0.249867,0.242490,0.244941,139584000
2010-06-21,0.253877,0.254966,0.234470,0.238504,219916800
2010-06-22,0.241252,0.246500,0.231648,0.232861,179596800
2010-06-23,0.233727,0.236128,0.224519,0.229742,224716800
2010-06-24,0.226994,0.228974,0.217340,0.218603,239424000
2010-06-25,0.221450,0.223925,0.213800,0.218454,177561600
2010-06-28,0.218627,0.221895,0.211796,0.216498,164160000
2010-06-29,0.206324,0.206696,0.186645,0.192339,438220800
2010-06-30,0.189467,0.194888,0.181323,0.182833,183667200
2010-07-01,0.183848,0.185383,0.170456,0.181051,252326400
2010-07-02,0.181522,0.183625,0.174516,0.180061,147379200
2010-07-06,0.186943,0.190383,0.176447,0.181002,156556800
2010-07-07,0.182560,0.198650,0.182116,0.198106,160780800
2010-07-08,0.202859,0.203651,0.194467,0.201448,207360000
2010-07-09,0.200928,0.207934,0.199863,0.207092,142656000
2010-07-12,0.206324,0.212563,0.205062,0.209444,98918400
2010-07-13,0.214345,0.219370,0.209716,0.216598,174144000
2010-07-14,0.218454,0.223752,0.215632,0.220063,109516800
2010-07-15,0.219147,0.222761,0.212018,0.220831,114201600
2010-07-16,0.218899,0.219172,0.202092,0.203057,181363200
2010-07-19,0.204221,0.208924,0.199294,0.207637,124224000
2010-07-20,0.197339,0.215063,0.195755,0.214197,127948800
2010-07-21,0.222291,0.222291,0.205310,0.206696,172492800
2010-07-22,0.214766,0.224891,0.214766,0.220632,126451200
2010-07-23,0.217538,0.226648,0.216325,0.226375,138854400
2010-07-26,0.227366,0.231995,0.224197,0.231351,100761600
2010-07-27,0.234767,0.235807,0.228405,0.231301,119692800
2010-07-28,0.230832,0.233727,0.223528,0.226573,77568000
2010-07-29,0.229717,0.231202,0.214172,0.221177,152755200
2010-07-30,0.215558,0.226351,0.211671,0.222687,129830400
2010-08-02,0.230930,0.236401,0.228380,0.234668,90163200
2010-08-03,0.234222,0.234965,0.228579,0.232242,64012800
2010-08-04,0.235287,0.239618,0.232242,0.238950,80908800
2010-08-05,0.235361,0.238381,0.232539,0.237540,66470400
2010-08-06,0.228999,0.237441,0.225584,0.236426,152755200
2010-08-09,0.239668,0.242589,0.236598,0.240559,85632000
2010-08-10,0.235163,0.238752,0.229024,0.235460,158016000
2010-08-11,0.222959,0.223108,0.212662,0.216078,154905600
2010-08-12,0.203131,0.212958,0.201918,0.209988,145920000
2010-08-13,0.208256,0.210632,0.205804,0.205804,57945600
2010-08-16,0.202735,0.211127,0.200136,0.206968,95424000
2010-08-17,0.211597,0.220385,0.210359,0.214840,120076800
2010-08-18,0.213751,0.221127,0.211300,0.216771,71155200
2010-08-19,0.213702,0.215904,0.203230,0.208800,102412800
2010-08-20,0.206696,0.209666,0.203008,0.208082,88588800
2010-08-23,0.212736,0.213998,0.202042,0.202340,108211200
2010-08-24,0.195729,0.197190,0.188378,0.190730,144806400
2010-08-25,0.187017,0.198800,0.186100,0.196448,144153600
2010-08-26,0.198973,0.199294,0.188750,0.190037,132979200
2010-08-27,0.193353,0.197166,0.181695,0.196324,192460800
2010-08-30,0.193304,0.198477,0.189913,0.189962,105139200
2010-08-31,0.187140,0.193007,0.184442,0.189021,156441600
2010-09-01,0.196299,0.206770,0.196027,0.204864,129638400
2010-09-02,0.206127,0.211895,0.204567,0.211895,54297600
2010-09-03,0.218331,0.222687,0.216078,0.222687,135283200
2010-09-07,0.219692,0.222340,0.216796,0.217266,97382400
2010-09-08,0.219692,0.228554,0.219692,0.224940,113894400
2010-09-09,0.231945,0.232316,0.226846,0.227786,90355200
2010-09-10,0.229445,0.231475,0.225707,0.230237,63936000
2010-09-13,0.236253,0.242119,0.236029,0.240386,83712000
2010-09-14,0.239371,0.247144,0.237985,0.243431,84748800
2010-09-15,0.241501,0.248778,0.239544,0.247565,67660800
2010-09-16,0.247416,0.251476,0.244792,0.251056,93772800
2010-09-17,0.256179,0.256179,0.249892,0.253728,114816000
2010-09-20,0.256575,0.268309,0.255684,0.266947,105561600
2010-09-21,0.267170,0.272294,0.263283,0.266106,173875200
2010-09-22,0.263135,0.270042,0.260412,0.264843,96576000
2010-09-23,0.259422,0.272047,0.258629,0.264050,137088000
2010-09-24,0.273482,0.280711,0.272170,0.279003,126528000
2010-09-27,0.280290,0.281750,0.275042,0.275809,97113600
2010-09-28,0.278409,0.278409,0.262590,0.276502,146227200
2010-09-29,0.274324,0.278062,0.271180,0.274275,63859200
2010-09-30,0.278433,0.283334,0.265189,0.270561,177484800
2010-10-01,0.276898,0.278012,0.265734,0.269720,117043200
2010-10-04,0.267021,0.269769,0.256154,0.260362,123840000
2010-10-05,0.269596,0.281082,0.269150,0.279745,109785600
2010-10-06,0.278582,0.280339,0.267121,0.272616,88512000
2010-10-07,0.277245,0.277443,0.268680,0.275289,78950400
2010-10-08,0.275784,0.282839,0.270165,0.280834,68544000
2010-10-11,0.281626,0.285314,0.278853,0.281404,38131200
2010-10-12,0.279547,0.288755,0.272962,0.287246,97728000
2010-10-13,0.292542,0.297815,0.290067,0.294226,96844800
2010-10-14,0.294573,0.296281,0.288112,0.292593,79756800
2010-10-15,0.303063,0.311257,0.296306,0.311257,119577600
2010-10-18,0.311752,0.314450,0.307915,0.311257,86976000
2010-10-19,0.298929,0.306058,0.291676,0.298880,127296000
2010-10-20,0.301801,0.311826,0.299920,0.305094,93465600
2010-10-21,0.311257,0.314624,0.298310,0.307222,109708800
2010-10-22,0.307593,0.313905,0.305984,0.313212,58713600
2010-10-25,0.316976,0.323361,0.316976,0.317965,77184000
2010-10-26,0.312965,0.322099,0.309302,0.319871,74841600
2010-10-27,0.315787,0.323980,0.314054,0.323163,112857600
2010-10-28,0.327644,0.327817,0.317321,0.325020,107788800
2010-10-29,0.324946,0.328708,0.323040,0.323460,80755200
2010-11-01,0.326753,0.333362,0.319574,0.324203,85209600
2010-11-02,0.332001,0.336729,0.330466,0.334030,68121600
2010-11-03,0.335714,0.338957,0.326530,0.338857,115161600
2010-11-04,0.350665,0.355022,0.348214,0.350864,111859200
2010-11-05,0.351705,0.353388,0.348289,0.351284,113971200
2010-11-08,0.349501,0.353982,0.346977,0.352175,103449600
2010-11-09,0.357175,0.358413,0.342175,0.346482,121881600
2010-11-10,0.348313,0.353017,0.340145,0.351779,91968000
2010-11-11,0.335417,0.347076,0.331357,0.345863,121843200
2010-11-12,0.340145,0.344179,0.320738,0.328263,218265600
2010-11-15,0.333882,0.335268,0.324352,0.324748,119193600
2010-11-16,0.317792,0.323361,0.304895,0.308633,181632000
2010-11-17,0.309177,0.316183,0.306950,0.311553,111168000
2010-11-18,0.321579,0.332496,0.321332,0.326035,138739200
2010-11-19,0.324970,0.329228,0.321258,0.326802,93427200
2010-11-22,0.322916,0.335417,0.321579,0.335417,147456000
2010-11-23,0.325490,0.326431,0.313880,0.319574,185856000
2010-11-24,0.328659,0.340838,0.328263,0.338238,129484800
2010-11-26,0.332347,0.338684,0.330392,0.336110,59673600
2010-11-29,0.330466,0.334180,0.319128,0.331432,176524800
2010-11-30,0.320911,0.325069,0.315243,0.318832,200716800
2010-12-01,0.333461,0.344179,0.332941,0.339105,206860800
2010-12-02,0.340615,0.350888,0.339749,0.349403,132134400
2010-12-03,0.345195,0.353462,0.345071,0.352324,175449600
2010-12-06,0.352398,0.353759,0.348858,0.351705,99072000
2010-12-07,0.364701,0.364725,0.351408,0.352027,164428800
2010-12-08,0.355517,0.357794,0.348611,0.356903,93427200
2010-12-09,0.362869,0.362943,0.353982,0.357274,99878400
2010-12-10,0.359726,0.365443,0.356780,0.364775,88204800
2010-12-13,0.369355,0.369355,0.360170,0.360493,80755200
2010-12-14,0.363340,0.366929,0.359354,0.362002,76876800
2010-12-15,0.361706,0.368438,0.355220,0.358314,95577600
2010-12-16,0.358686,0.367696,0.356458,0.365790,86131200
2010-12-17,0.366954,0.370072,0.364948,0.366904,61209600
2010-12-20,0.368835,0.371805,0.359923,0.367894,126144000
2010-12-21,0.372151,0.374132,0.369305,0.373958,33600000
2010-12-22,0.374009,0.375890,0.372449,0.374355,43200000
2010-12-23,0.372399,0.373909,0.369082,0.371508,36864000
2010-12-27,0.368513,0.373785,0.360666,0.371657,64166400
2010-12-28,0.374429,0.374751,0.367523,0.370048,63475200
2010-12-29,0.373315,0.374330,0.371310,0.372251,45465600
2010-12-30,0.372399,0.372498,0.367597,0.369454,28761600
2010-12-31,0.368637,0.368637,0.360641,0.366062,48729600
2011-01-03,0.375791,0.390148,0.375741,0.382598,133516800
2011-01-04,0.387400,0.387499,0.374702,0.382004,131520000
2011-01-05,0.378217,0.391658,0.377722,0.391485,122880000
2011-01-06,0.392871,0.395940,0.390445,0.395024,104524800
2011-01-07,0.397029,0.397697,0.382672,0.394108,152409600
2011-01-10,0.391113,0.400544,0.388514,0.398540,86054400
2011-01-11,0.403391,0.404257,0.396287,0.400371,109939200
2011-01-12,0.405916,0.408738,0.401237,0.408491,134092800
2011-01-13,0.409951,0.412278,0.405842,0.409778,131443200
2011-01-14,0.409579,0.418788,0.406906,0.418665,61286400
2011-01-18,0.407971,0.423294,0.407278,0.422006,138124800
2011-01-19,0.424160,0.424160,0.403638,0.407872,149952000
2011-01-20,0.402995,0.404010,0.389628,0.398713,189465600
2011-01-21,0.404530,0.406956,0.389331,0.389603,104832000
2011-01-24,0.391781,0.406039,0.389702,0.405693,86438400
2011-01-25,0.400223,0.407649,0.397302,0.407104,95846400
2011-01-26,0.409729,0.417253,0.405941,0.413417,99379200
2011-01-27,0.418268,0.424902,0.415991,0.421387,111360000
2011-01-28,0.421536,0.422328,0.384008,0.389603,254553600
2011-01-31,0.391138,0.398342,0.382450,0.395371,159974400
2011-02-01,0.404481,0.420075,0.402945,0.417327,203443200
2011-02-02,0.415125,0.419729,0.412823,0.415446,92121600
2011-02-03,0.413144,0.419308,0.403169,0.417055,131558400
2011-02-04,0.418120,0.425274,0.414332,0.424581,135936000
2011-02-07,0.427229,0.437378,0.425126,0.430744,103795200
2011-02-08,0.430893,0.439929,0.428740,0.439929,133977600
2011-02-09,0.437008,0.440869,0.432972,0.437255,130406400
2011-02-10,0.429977,0.440275,0.427007,0.439384,142080000
2011-02-11,0.435324,0.448666,0.433195,0.448394,94540800
2011-02-14,0.448295,0.453295,0.447107,0.451216,59635200
2011-02-15,0.448716,0.451042,0.443641,0.450053,93235200
2011-02-16,0.453593,0.461984,0.452924,0.458370,141120000
2011-02-17,0.451612,0.460424,0.450771,0.457974,86745600
2011-02-18,0.458246,0.460078,0.449953,0.455375,128179200
2011-02-22,0.437205,0.440622,0.413392,0.415273,241843200
2011-02-23,0.415150,0.419605,0.395717,0.405025,194265600
2011-02-24,0.407872,0.414877,0.396064,0.410792,320524800
2011-02-25,0.418441,0.430175,0.417253,0.428393,108345600
2011-02-28,0.433294,0.437552,0.423739,0.431511,104313600
2011-03-01,0.437304,0.437304,0.407203,0.410768,122899200
2011-03-02,0.409976,0.425026,0.409630,0.416560,114105600
2011-03-03,0.428690,0.443691,0.428641,0.441413,132825600
2011-03-04,0.441611,0.441611,0.426264,0.434878,109420800
2011-03-07,0.440324,0.441066,0.405867,0.417551,137568000
2011-03-08,0.415174,0.427947,0.408441,0.421907,128774400
2011-03-09,0.418441,0.418986,0.407005,0.413392,97056000
2011-03-10,0.398737,0.402252,0.389480,0.394480,174892800
2011-03-11,0.387895,0.404431,0.387301,0.401064,102547200
2011-03-14,0.394529,0.403490,0.388192,0.397154,78912000
2011-03-15,0.361805,0.387450,0.358191,0.380914,187852800
2011-03-16,0.371409,0.377202,0.345318,0.352942,216768000
2011-03-17,0.369082,0.373785,0.361804,0.362151,116486400
2011-03-18,0.374825,0.374973,0.359428,0.360170,118713600
2011-03-21,0.375964,0.386162,0.374379,0.380271,95251200
2011-03-22,0.382053,0.383192,0.376261,0.379231,64358400
2011-03-23,0.374578,0.388341,0.366954,0.384974,104544000
2011-03-24,0.393985,0.408342,0.387252,0.405916,130656000
2011-03-25,0.409976,0.416858,0.407203,0.408886,148300800
2011-03-28,0.414432,0.414481,0.401461,0.401956,88838400
2011-03-29,0.399530,0.413590,0.395371,0.413491,67296000
2011-03-30,0.419828,0.421165,0.414184,0.419580,67545600
2011-03-31,0.417847,0.422402,0.415372,0.421362,56428800
2011-04-01,0.427402,0.431511,0.418343,0.422006,75552000
2011-04-04,0.425620,0.426660,0.412352,0.418194,62419200
2011-04-05,0.415075,0.421808,0.411906,0.413441,53932800
2011-04-06,0.423343,0.427453,0.410025,0.416560,66393600
2011-04-07,0.416858,0.424432,0.407897,0.416461,71942400
2011-04-08,0.422205,0.423689,0.404035,0.410224,50457600
2011-04-11,0.414977,0.417798,0.402450,0.406510,56083200
2011-04-12,0.400768,0.403788,0.393341,0.398490,66566400
2011-04-13,0.407104,0.411362,0.398540,0.407996,70848000
2011-04-14,0.399480,0.407649,0.394579,0.405768,67872000
2011-04-15,0.401015,0.408441,0.395965,0.403144,149683200
2011-04-18,0.391460,0.395569,0.375469,0.395371,125760000
2011-04-19,0.397847,0.402501,0.392004,0.402501,107328000
2011-04-20,0.423739,0.430917,0.422303,0.429284,131155200
2011-04-21,0.442700,0.442849,0.436215,0.440176,64972800
2011-04-25,0.441760,0.444087,0.438740,0.443443,45350400
2011-04-26,0.447058,0.455474,0.444334,0.451067,44793600
2011-04-27,0.452999,0.461563,0.447354,0.460424,62668800
2011-04-28,0.455919,0.459929,0.452255,0.459731,66028800
2011-04-29,0.456167,0.460870,0.454236,0.457503,52416000
2011-05-02,0.459483,0.462404,0.450968,0.455028,53875200
2011-05-03,0.453593,0.454880,0.439681,0.448196,52204800
2011-05-04,0.448146,0.451959,0.434977,0.445572,81945600
2011-05-05,0.439037,0.454434,0.434037,0.438889,95750400
2011-05-06,0.452255,0.459385,0.439185,0.442700,76838400
2011-05-09,0.444780,0.452948,0.440077,0.447503,41875200
2011-05-10,0.451909,0.460920,0.449484,0.458989,55353600
2011-05-11,0.457602,0.461960,0.439829,0.449087,64704000
2011-05-12,0.444384,0.458889,0.437205,0.457008,60288000
2011-05-13,0.453939,0.456019,0.440373,0.440819,74054400
2011-05-16,0.435027,0.438492,0.414977,0.417897,79718400
2011-05-17,0.411610,0.421561,0.409085,0.421313,89740800
2011-05-18,0.419779,0.434037,0.418046,0.431561,42566400
2011-05-19,0.436562,0.438196,0.427848,0.435275,52627200
2011-05-20,0.433789,0.435472,0.424086,0.425670,43660800
2011-05-23,0.408193,0.411659,0.401163,0.407203,77433600
2011-05-24,0.410323,0.410323,0.399430,0.399530,67929600
2011-05-25,0.397599,0.409579,0.397351,0.403985,53913600
2011-05-26,0.400024,0.414926,0.400024,0.411560,47136000
2011-05-27,0.413590,0.418937,0.412699,0.417699,35059200
2011-05-31,0.429729,0.437799,0.422947,0.437799,55315200
2011-06-01,0.434928,0.437701,0.408639,0.409827,92352000
2011-06-02,0.411659,0.416114,0.405421,0.412204,46790400
2011-06-03,0.397748,0.406808,0.392103,0.393489,81388800
2011-06-06,0.391658,0.396658,0.383539,0.383984,53472000
2011-06-07,0.386954,0.391410,0.381063,0.381757,55852800
2011-06-08,0.379132,0.381113,0.370320,0.373538,93523200
2011-06-09,0.373686,0.380519,0.370221,0.375172,44064000
2011-06-10,0.370072,0.372597,0.357399,0.357943,55699200
2011-06-13,0.359477,0.363686,0.354576,0.358190,58982400
2011-06-14,0.366261,0.374627,0.366161,0.371508,58521600
2011-06-15,0.361457,0.367894,0.348784,0.351210,89337600
2011-06-16,0.351408,0.354725,0.337694,0.346309,85171200
2011-06-17,0.356111,0.357448,0.340714,0.343734,89971200
2011-06-20,0.340368,0.351804,0.340368,0.348288,47212800
2011-06-21,0.352794,0.372202,0.348091,0.371508,74284800
2011-06-22,0.366557,0.372994,0.362894,0.363141,62208000
2011-06-23,0.351210,0.373686,0.347943,0.373191,115852800
2011-06-24,0.367647,0.368785,0.351804,0.353537,94041600
2011-06-27,0.355220,0.375568,0.353191,0.370716,74361600
2011-06-28,0.373390,0.387548,0.372003,0.387351,57676800
2011-06-29,0.390767,0.394083,0.383687,0.392202,68409600
2011-06-30,0.396312,0.408292,0.395619,0.407104,90432000
2011-07-01,0.408442,0.427551,0.404926,0.425967,76723200
2011-07-05,0.427402,0.433492,0.424680,0.432106,73286400
2011-07-06,0.431017,0.438542,0.426759,0.436710,79833600
2011-07-07,0.446314,0.458196,0.444731,0.454385,107097600
2011-07-08,0.442849,0.450771,0.435621,0.450622,146035200
2011-07-11,0.436858,0.443245,0.421709,0.426462,135417600
2011-07-12,0.425868,0.428641,0.415471,0.416065,100646400
2011-07-13,0.425323,0.434284,0.417204,0.421611,114796800
2011-07-14,0.425323,0.430769,0.402302,0.407104,123436800
2011-07-15,0.421115,0.423294,0.412402,0.423294,96403200
2011-07-18,0.416957,0.421709,0.404481,0.416313,84691200
2011-07-19,0.428838,0.446314,0.428740,0.445671,144864000
2011-07-20,0.452751,0.452999,0.437651,0.439433,107078400
2011-07-21,0.440770,0.455474,0.433690,0.448345,131212800
2011-07-22,0.447948,0.464038,0.446661,0.462256,91468800
2011-07-25,0.450820,0.466861,0.448592,0.459534,80102400
2011-07-26,0.457999,0.467652,0.455820,0.462058,103353600
2011-07-27,0.453642,0.454483,0.423788,0.427007,144057600
2011-07-28,0.427799,0.445275,0.422749,0.429284,123398400
2011-07-29,0.418739,0.438344,0.412748,0.425126,149740800
2011-08-01,0.440523,0.442799,0.403985,0.419382,197337600
2011-08-02,0.412996,0.418640,0.385915,0.387548,177004800
2011-08-03,0.388539,0.399580,0.368637,0.397599,175584000
2011-08-04,0.381212,0.383093,0.343388,0.343486,292108800
2011-08-05,0.354873,0.359280,0.307791,0.335911,317836800
2011-08-08,0.306306,0.322941,0.276255,0.276898,385459200
2011-08-09,0.287840,0.315812,0.265314,0.314821,425856000
2011-08-10,0.293731,0.307445,0.276057,0.277690,323577600
2011-08-11,0.288484,0.322841,0.284968,0.313336,286348800
2011-08-12,0.320465,0.327000,0.309277,0.321307,250291200
2011-08-15,0.325318,0.335268,0.320861,0.335169,151488000
2011-08-16,0.326060,0.335268,0.313782,0.326555,150643200
2011-08-17,0.328535,0.336357,0.311306,0.321258,212236800
2011-08-18,0.295068,0.295167,0.265808,0.274670,328723200
2011-08-19,0.265314,0.285265,0.258432,0.259273,287328000
2011-08-22,0.277492,0.278086,0.259472,0.261600,216460800
2011-08-23,0.267195,0.294176,0.264126,0.293979,286137600
2011-08-24,0.292444,0.302593,0.284572,0.300910,197164800
2011-08-25,0.300266,0.304524,0.283285,0.286453,152582400
2011-08-26,0.283879,0.310663,0.275116,0.307148,222412800
2011-08-29,0.316851,0.334427,0.316851,0.333288,226464000
2011-08-30,0.329723,0.346011,0.324278,0.340070,228940800
2011-08-31,0.346358,0.354428,0.333140,0.342051,256454400
2011-09-01,0.344279,0.352250,0.330466,0.332397,197836800
2011-09-02,0.313683,0.318584,0.303830,0.309128,154137600
2011-09-06,0.287295,0.310465,0.285166,0.309078,170054400
2011-09-07,0.322495,0.332694,0.319871,0.332447,160089600
2011-09-08,0.327149,0.341803,0.324921,0.327842,199046400
2011-09-09,0.321802,0.325317,0.300117,0.306257,207648000
2011-09-12,0.296157,0.318436,0.295513,0.317743,239712000
2011-09-13,0.321406,0.332496,0.316951,0.330070,280243200
2011-09-14,0.335813,0.355962,0.325565,0.344329,233625600
2011-09-15,0.356260,0.361656,0.345467,0.359973,235372800
2011-09-16,0.362795,0.370914,0.360320,0.369379,246220800
2011-09-19,0.356309,0.376013,0.346952,0.370320,247449600
2011-09-20,0.375666,0.384627,0.362746,0.365072,239155200
2011-09-21,0.370765,0.376360,0.346210,0.346506,234451200
2011-09-22,0.320168,0.328882,0.297543,0.312792,335462400
2011-09-23,0.304821,0.326506,0.304177,0.322545,261504000
2011-09-26,0.327545,0.335268,0.305960,0.333486,246988800
2011-09-27,0.351012,0.359428,0.337150,0.343685,259027200
2011-09-28,0.348537,0.355269,0.326506,0.327495,269184000
2011-09-29,0.344031,0.344873,0.300810,0.317792,336556800
2011-09-30,0.305217,0.312198,0.292098,0.293087,287462400
2011-10-03,0.284770,0.298633,0.269720,0.270116,410649600
2011-10-04,0.261700,0.288285,0.253728,0.286552,689280000
2011-10-05,0.284572,0.311158,0.277988,0.308336,520569600
2011-10-06,0.307939,0.324179,0.303435,0.324179,456460800
2011-10-07,0.323238,0.327990,0.311405,0.317494,288364800
2011-10-10,0.333684,0.350071,0.332297,0.350071,216960000
2011-10-11,0.347645,0.360022,0.345962,0.357547,200947200
2011-10-12,0.368191,0.375023,0.362102,0.363290,258950400
2011-10-13,0.361112,0.374429,0.359874,0.373043,187161600
2011-10-14,0.387202,0.393589,0.380816,0.393589,191481600
2011-10-17,0.387994,0.391658,0.369131,0.375370,1094342400
2011-10-18,0.374033,0.395321,0.363240,0.388985,285792000
2011-10-19,0.383984,0.386509,0.363141,0.366557,242246400
2011-10-20,0.365716,0.367548,0.345813,0.361903,203174400
2011-10-21,0.372845,0.381806,0.364923,0.374776,188428800
2011-10-24,0.379182,0.401212,0.377944,0.398193,197356800
2011-10-25,0.393935,0.394677,0.372251,0.375617,200755200
2011-10-26,0.381212,0.383489,0.352794,0.374132,383692800
2011-10-27,0.400223,0.410917,0.388539,0.404283,330528000
2011-10-28,0.396856,0.407203,0.396856,0.405619,127161600
2011-10-31,0.394777,0.399629,0.384727,0.385519,157977600
2011-11-01,0.357695,0.365864,0.349378,0.355666,392870400
2011-11-02,0.365914,0.368884,0.354428,0.364428,243648000
2011-11-03,0.373340,0.388391,0.360419,0.386608,285561600
2011-11-04,0.380914,0.385717,0.369379,0.380618,158323200
2011-11-07,0.380667,0.389826,0.368835,0.389084,223084800
2011-11-08,0.397351,0.404382,0.384232,0.402055,205900800
2011-11-09,0.378686,0.380667,0.357547,0.360468,222144000
2011-11-10,0.371013,0.371805,0.349032,0.358982,177945600
2011-11-11,0.369181,0.382845,0.367498,0.379132,171532800
2011-11-14,0.376904,0.382994,0.368389,0.372696,113126400
2011-11-15,0.369875,0.389430,0.368340,0.384678,220108800
2011-11-16,0.376459,0.385221,0.363884,0.365716,242092800
2011-11-17,0.363092,0.363389,0.333684,0.340565,445920000
2011-11-18,0.340516,0.341605,0.330615,0.332397,236198400
2011-11-21,0.319525,0.320168,0.303336,0.313089,272352000
